full_name,hrr,batting_position,team_id,team_name,game_id
Daulton Varsho,0.0,300,141,Toronto Blue Jays,777970
Nathan Lukes,0.0,800,141,Toronto Blue Jays,777970
Addison Barger,4.0,600,141,Toronto Blue Jays,777970
George Springer,3.0,400,141,Toronto Blue Jays,777970
Vladimir Guerrero Jr.,0.0,200,141,Toronto Blue Jays,777970
Myles Straw,4.0,900,141,Toronto Blue Jays,777970
Alejandro Kirk,4.0,500,141,Toronto Blue Jays,777970
Donovan Solano,0.0,501,136,Seattle Mariners,777958
Randy Arozarena,1.0,400,136,Seattle Mariners,777958
J.P. Crawford,2.0,100,136,Seattle Mariners,777958
Leody Taveras,0.0,700,136,Seattle Mariners,777958
Rowdy Tellez,0.0,500,136,Seattle Mariners,777958
Cal Raleigh,0.0,300,136,Seattle Mariners,777958
Miles Mastrobuoni,0.0,800,136,Seattle Mariners,777958
Dylan Moore,3.0,900,136,Seattle Mariners,777958
Mitch Garver,0.0,600,136,Seattle Mariners,777958
Leo Rivas,0.0,401,136,Seattle Mariners,777958
Julio Rodríguez,0.0,200,136,Seattle Mariners,777958
Ben Williamson,0.0,301,136,Seattle Mariners,777958
Bo Bichette,0.0,100,141,Toronto Blue Jays,777958
Jonatan Clase,3.0,900,141,Toronto Blue Jays,777958
Michael Stefanic,0.0,101,141,Toronto Blue Jays,777958
Ernie Clement,5.0,700,141,Toronto Blue Jays,777958
Nathan Lukes,6.0,600,141,Toronto Blue Jays,777958
Addison Barger,5.0,300,141,Toronto Blue Jays,777958
George Springer,7.0,400,141,Toronto Blue Jays,777958
Tyler Heineman,1.0,501,141,Toronto Blue Jays,777958
Vladimir Guerrero Jr.,2.0,200,141,Toronto Blue Jays,777958
Myles Straw,2.0,800,141,Toronto Blue Jays,777958
Alejandro Kirk,2.0,500,141,Toronto Blue Jays,777958
Randy Arozarena,3.0,500,136,Seattle Mariners,777941
J.P. Crawford,0.0,100,136,Seattle Mariners,777941
Leody Taveras,0.0,700,136,Seattle Mariners,777941
Rowdy Tellez,0.0,600,136,Seattle Mariners,777941
Cal Raleigh,4.0,400,136,Seattle Mariners,777941
Miles Mastrobuoni,0.0,801,136,Seattle Mariners,777941
Dylan Moore,2.0,800,136,Seattle Mariners,777941
Mitch Garver,1.0,201,136,Seattle Mariners,777941
Leo Rivas,0.0,901,136,Seattle Mariners,777941
Julio Rodríguez,3.0,300,136,Seattle Mariners,777941
Ben Williamson,0.0,900,136,Seattle Mariners,777941
Jorge Polanco,3.0,200,136,Seattle Mariners,777941
Oswald Peraza,1.0,900,147,New York Yankees,777941
Jorbit Vivas,0.0,801,147,New York Yankees,777941
Oswaldo Cabrera,2.0,800,147,New York Yankees,777941
Aaron Judge,4.0,200,147,New York Yankees,777941
Paul Goldschmidt,5.0,400,147,New York Yankees,777941
Austin Wells,6.0,700,147,New York Yankees,777941
Ben Rice,2.0,300,147,New York Yankees,777941
Anthony Volpe,5.0,600,147,New York Yankees,777941
Cody Bellinger,5.0,500,147,New York Yankees,777941
Trent Grisham,7.0,100,147,New York Yankees,777941
Donovan Solano,0.0,700,136,Seattle Mariners,777926
Randy Arozarena,0.0,400,136,Seattle Mariners,777926
J.P. Crawford,2.0,100,136,Seattle Mariners,777926
Leody Taveras,1.0,800,136,Seattle Mariners,777926
Rowdy Tellez,0.0,703,136,Seattle Mariners,777926
Cal Raleigh,2.0,300,136,Seattle Mariners,777926
Miles Mastrobuoni,0.0,601,136,Seattle Mariners,777926
Dylan Moore,1.0,600,136,Seattle Mariners,777926
Mitch Garver,1.0,500,136,Seattle Mariners,777926
Leo Rivas,0.0,702,136,Seattle Mariners,777926
Julio Rodríguez,2.0,200,136,Seattle Mariners,777926
Ben Williamson,1.0,900,136,Seattle Mariners,777926
Jorge Polanco,0.0,701,136,Seattle Mariners,777926
DJ LeMahieu,0.0,902,147,New York Yankees,777926
Oswald Peraza,0.0,800,147,New York Yankees,777926
Pablo Reyes,1.0,401,147,New York Yankees,777926
Jorbit Vivas,0.0,900,147,New York Yankees,777926
Aaron Judge,1.0,200,147,New York Yankees,777926
Paul Goldschmidt,0.0,400,147,New York Yankees,777926
Jasson Domínguez,0.0,700,147,New York Yankees,777926
Austin Wells,1.0,500,147,New York Yankees,777926
Ben Rice,0.0,901,147,New York Yankees,777926
Anthony Volpe,0.0,600,147,New York Yankees,777926
Cody Bellinger,1.0,300,147,New York Yankees,777926
Trent Grisham,2.0,100,147,New York Yankees,777926
Randy Arozarena,0.0,500,136,Seattle Mariners,777915
Leody Taveras,2.0,700,136,Seattle Mariners,777915
Rowdy Tellez,0.0,600,136,Seattle Mariners,777915
Cal Raleigh,2.0,400,136,Seattle Mariners,777915
Miles Mastrobuoni,0.0,100,136,Seattle Mariners,777915
Dylan Moore,0.0,601,136,Seattle Mariners,777915
Mitch Garver,0.0,901,136,Seattle Mariners,777915
Leo Rivas,2.0,900,136,Seattle Mariners,777915
Julio Rodríguez,3.0,300,136,Seattle Mariners,777915
Ben Williamson,0.0,800,136,Seattle Mariners,777915
Jorge Polanco,1.0,200,136,Seattle Mariners,777915
DJ LeMahieu,1.0,700,147,New York Yankees,777915
Oswald Peraza,0.0,201,147,New York Yankees,777915
Pablo Reyes,0.0,901,147,New York Yankees,777915
Jorbit Vivas,1.0,900,147,New York Yankees,777915
Aaron Judge,4.0,300,147,New York Yankees,777915
Paul Goldschmidt,3.0,801,147,New York Yankees,777915
Jasson Domínguez,2.0,600,147,New York Yankees,777915
Austin Wells,0.0,902,147,New York Yankees,777915
Ben Rice,1.0,200,147,New York Yankees,777915
J.C. Escarra,0.0,800,147,New York Yankees,777915
Anthony Volpe,2.0,500,147,New York Yankees,777915
Cody Bellinger,1.0,400,147,New York Yankees,777915
Trent Grisham,0.0,100,147,New York Yankees,777915
Jackson Merrill,0.0,400,135,San Diego Padres,777896
Brandon Lockridge,0.0,900,135,San Diego Padres,777896
Gavin Sheets,2.0,600,135,San Diego Padres,777896
Manny Machado,0.0,300,135,San Diego Padres,777896
Tyler Wade,0.0,901,135,San Diego Padres,777896
Fernando Tatis Jr.,1.0,100,135,San Diego Padres,777896
Xander Bogaerts,0.0,500,135,San Diego Padres,777896
Elias Díaz,1.0,800,135,San Diego Padres,777896
Jake Cronenworth,3.0,700,135,San Diego Padres,777896
Luis Arraez,3.0,200,135,San Diego Padres,777896
Donovan Solano,0.0,601,136,Seattle Mariners,777896
Randy Arozarena,1.0,500,136,Seattle Mariners,777896
J.P. Crawford,4.0,100,136,Seattle Mariners,777896
Leody Taveras,0.0,700,136,Seattle Mariners,777896
Rowdy Tellez,4.0,600,136,Seattle Mariners,777896
Cal Raleigh,5.0,400,136,Seattle Mariners,777896
Miles Mastrobuoni,0.0,800,136,Seattle Mariners,777896
Dylan Moore,1.0,801,136,Seattle Mariners,777896
Mitch Garver,0.0,201,136,Seattle Mariners,777896
Julio Rodríguez,3.0,300,136,Seattle Mariners,777896
Ben Williamson,1.0,900,136,Seattle Mariners,777896
Jorge Polanco,1.0,200,136,Seattle Mariners,777896
Jackson Merrill,1.0,400,135,San Diego Padres,777875
Jason Heyward,1.0,900,135,San Diego Padres,777875
Gavin Sheets,3.0,600,135,San Diego Padres,777875
Manny Machado,0.0,300,135,San Diego Padres,777875
Fernando Tatis Jr.,1.0,100,135,San Diego Padres,777875
Xander Bogaerts,3.0,500,135,San Diego Padres,777875
Elias Díaz,0.0,800,135,San Diego Padres,777875
Jake Cronenworth,0.0,700,135,San Diego Padres,777875
Luis Arraez,1.0,200,135,San Diego Padres,777875
Donovan Solano,0.0,601,136,Seattle Mariners,777875
Randy Arozarena,3.0,500,136,Seattle Mariners,777875
J.P. Crawford,0.0,100,136,Seattle Mariners,777875
Leody Taveras,0.0,801,136,Seattle Mariners,777875
Rowdy Tellez,3.0,600,136,Seattle Mariners,777875
Cal Raleigh,4.0,400,136,Seattle Mariners,777875
Miles Mastrobuoni,0.0,800,136,Seattle Mariners,777875
Dylan Moore,3.0,700,136,Seattle Mariners,777875
Julio Rodríguez,1.0,300,136,Seattle Mariners,777875
Ben Williamson,0.0,900,136,Seattle Mariners,777875
Jorge Polanco,0.0,200,136,Seattle Mariners,777875
Jackson Merrill,0.0,400,135,San Diego Padres,777868
Jose Iglesias,1.0,800,135,San Diego Padres,777868
Gavin Sheets,0.0,600,135,San Diego Padres,777868
Manny Machado,0.0,300,135,San Diego Padres,777868
Fernando Tatis Jr.,3.0,100,135,San Diego Padres,777868
Xander Bogaerts,1.0,500,135,San Diego Padres,777868
Elias Díaz,0.0,900,135,San Diego Padres,777868
Jake Cronenworth,1.0,700,135,San Diego Padres,777868
Luis Arraez,1.0,200,135,San Diego Padres,777868
Randy Arozarena,3.0,400,136,Seattle Mariners,777868
J.P. Crawford,0.0,100,136,Seattle Mariners,777868
Leody Taveras,2.0,700,136,Seattle Mariners,777868
Rowdy Tellez,2.0,500,136,Seattle Mariners,777868
Cal Raleigh,0.0,200,136,Seattle Mariners,777868
Miles Mastrobuoni,2.0,800,136,Seattle Mariners,777868
Mitch Garver,2.0,600,136,Seattle Mariners,777868
Leo Rivas,0.0,900,136,Seattle Mariners,777868
Julio Rodríguez,0.0,300,136,Seattle Mariners,777868
Casey Schmitt,2.0,700,137,San Francisco Giants,778397
Heliot Ramos,0.0,100,137,San Francisco Giants,778397
Tyler Fitzgerald,0.0,800,137,San Francisco Giants,778397
Patrick Bailey,0.0,902,137,San Francisco Giants,778397
Matt Chapman,0.0,400,137,San Francisco Giants,778397
Wilmer Flores,0.0,500,137,San Francisco Giants,778397
Jung Hoo Lee,0.0,300,137,San Francisco Giants,778397
Sam Huff,2.0,900,137,San Francisco Giants,778397
LaMonte Wade Jr.,0.0,801,137,San Francisco Giants,778397
Christian Koss,0.0,901,137,San Francisco Giants,778397
Luis Matos,0.0,600,137,San Francisco Giants,778397
Willy Adames,0.0,200,137,San Francisco Giants,778397
Elly De La Cruz,0.0,300,113,Cincinnati Reds,778397
Jake Fraley,2.0,800,113,Cincinnati Reds,778397
TJ Friedl,0.0,100,113,Cincinnati Reds,778397
Jeimer Candelario,0.0,600,113,Cincinnati Reds,778397
Santiago Espinal,0.0,401,113,Cincinnati Reds,778397
Blake Dunn,1.0,200,113,Cincinnati Reds,778397
Spencer Steer,3.0,700,113,Cincinnati Reds,778397
Jose Trevino,1.0,900,113,Cincinnati Reds,778397
Gavin Lux,2.0,400,113,Cincinnati Reds,778397
Christian Encarnacion-Strand,1.0,500,113,Cincinnati Reds,778397
Casey Schmitt,0.0,101,137,San Francisco Giants,778376
Heliot Ramos,0.0,500,137,San Francisco Giants,778376
Tyler Fitzgerald,3.0,900,137,San Francisco Giants,778376
Patrick Bailey,4.0,800,137,San Francisco Giants,778376
Matt Chapman,1.0,400,137,San Francisco Giants,778376
Wilmer Flores,7.0,700,137,San Francisco Giants,778376
Jung Hoo Lee,5.0,300,137,San Francisco Giants,778376
LaMonte Wade Jr.,0.0,100,137,San Francisco Giants,778376
Willy Adames,1.0,200,137,San Francisco Giants,778376
Mike Yastrzemski,6.0,600,137,San Francisco Giants,778376
Elly De La Cruz,5.0,300,113,Cincinnati Reds,778376
Austin Wynns,3.0,900,113,Cincinnati Reds,778376
Jake Fraley,1.0,800,113,Cincinnati Reds,778376
Noelvi Marte,0.0,201,113,Cincinnati Reds,778376
Will Benson,0.0,600,113,Cincinnati Reds,778376
TJ Friedl,3.0,100,113,Cincinnati Reds,778376
Santiago Espinal,2.0,200,113,Cincinnati Reds,778376
Spencer Steer,0.0,700,113,Cincinnati Reds,778376
Jose Trevino,0.0,902,113,Cincinnati Reds,778376
Gavin Lux,4.0,400,113,Cincinnati Reds,778376
Christian Encarnacion-Strand,0.0,500,113,Cincinnati Reds,778376
Jacob Hurtubise,0.0,901,113,Cincinnati Reds,778376
Oswald Peraza,0.0,800,147,New York Yankees,778370
Aaron Judge,0.0,300,147,New York Yankees,778370
Paul Goldschmidt,0.0,100,147,New York Yankees,778370
Austin Wells,2.0,700,147,New York Yankees,778370
Ben Rice,0.0,200,147,New York Yankees,778370
Anthony Volpe,2.0,500,147,New York Yankees,778370
Cody Bellinger,0.0,400,147,New York Yankees,778370
Jazz Chisholm Jr.,0.0,600,147,New York Yankees,778370
Trent Grisham,0.0,900,147,New York Yankees,778370
Heliot Ramos,1.0,500,137,San Francisco Giants,778370
Tyler Fitzgerald,2.0,900,137,San Francisco Giants,778370
Patrick Bailey,2.0,800,137,San Francisco Giants,778370
Matt Chapman,2.0,400,137,San Francisco Giants,778370
Wilmer Flores,1.0,700,137,San Francisco Giants,778370
Jung Hoo Lee,6.0,300,137,San Francisco Giants,778370
LaMonte Wade Jr.,5.0,600,137,San Francisco Giants,778370
Willy Adames,1.0,200,137,San Francisco Giants,778370
Mike Yastrzemski,3.0,100,137,San Francisco Giants,778370
Oswaldo Cabrera,1.0,900,147,New York Yankees,778355
Aaron Judge,4.0,200,147,New York Yankees,778355
Paul Goldschmidt,4.0,400,147,New York Yankees,778355
Jasson Domínguez,4.0,800,147,New York Yankees,778355
Austin Wells,1.0,700,147,New York Yankees,778355
Ben Rice,5.0,100,147,New York Yankees,778355
Anthony Volpe,1.0,600,147,New York Yankees,778355
Cody Bellinger,6.0,300,147,New York Yankees,778355
Jazz Chisholm Jr.,1.0,500,147,New York Yankees,778355
Trent Grisham,0.0,801,147,New York Yankees,778355
Heliot Ramos,2.0,500,137,San Francisco Giants,778355
Tyler Fitzgerald,0.0,900,137,San Francisco Giants,778355
Matt Chapman,0.0,400,137,San Francisco Giants,778355
Wilmer Flores,7.0,700,137,San Francisco Giants,778355
Jung Hoo Lee,2.0,300,137,San Francisco Giants,778355
Sam Huff,0.0,800,137,San Francisco Giants,778355
LaMonte Wade Jr.,0.0,600,137,San Francisco Giants,778355
Willy Adames,3.0,200,137,San Francisco Giants,778355
Mike Yastrzemski,0.0,100,137,San Francisco Giants,778355
Oswaldo Cabrera,0.0,900,147,New York Yankees,778339
Aaron Judge,2.0,200,147,New York Yankees,778339
Paul Goldschmidt,2.0,400,147,New York Yankees,778339
Jasson Domínguez,2.0,700,147,New York Yankees,778339
Austin Wells,0.0,901,147,New York Yankees,778339
Ben Rice,2.0,100,147,New York Yankees,778339
J.C. Escarra,3.0,800,147,New York Yankees,778339
Anthony Volpe,0.0,600,147,New York Yankees,778339
Cody Bellinger,0.0,300,147,New York Yankees,778339
Jazz Chisholm Jr.,3.0,500,147,New York Yankees,778339
Casey Schmitt,2.0,700,137,San Francisco Giants,778339
Heliot Ramos,0.0,100,137,San Francisco Giants,778339
Patrick Bailey,0.0,800,137,San Francisco Giants,778339
Matt Chapman,0.0,500,137,San Francisco Giants,778339
Wilmer Flores,0.0,400,137,San Francisco Giants,778339
Jung Hoo Lee,8.0,300,137,San Francisco Giants,778339
Christian Koss,2.0,900,137,San Francisco Giants,778339
Luis Matos,0.0,600,137,San Francisco Giants,778339
Willy Adames,1.0,200,137,San Francisco Giants,778339
Mike Yastrzemski,0.0,601,137,San Francisco Giants,778339
Brandon Marsh,0.0,902,143,Philadelphia Phillies,778320
Bryce Harper,1.0,300,143,Philadelphia Phillies,778320
J.T. Realmuto,0.0,600,143,Philadelphia Phillies,778320
Kody Clemens,0.0,901,143,Philadelphia Phillies,778320
Nick Castellanos,5.0,500,143,Philadelphia Phillies,778320
Alec Bohm,1.0,800,143,Philadelphia Phillies,778320
Bryson Stott,2.0,100,143,Philadelphia Phillies,778320
Kyle Schwarber,1.0,400,143,Philadelphia Phillies,778320
Max Kepler,3.0,700,143,Philadelphia Phillies,778320
Johan Rojas,0.0,900,143,Philadelphia Phillies,778320
Trea Turner,3.0,200,143,Philadelphia Phillies,778320
Heliot Ramos,3.0,500,137,San Francisco Giants,778320
Tyler Fitzgerald,9.0,900,137,San Francisco Giants,778320
Patrick Bailey,2.0,800,137,San Francisco Giants,778320
Matt Chapman,2.0,400,137,San Francisco Giants,778320
Wilmer Flores,3.0,700,137,San Francisco Giants,778320
Jung Hoo Lee,0.0,300,137,San Francisco Giants,778320
LaMonte Wade Jr.,1.0,600,137,San Francisco Giants,778320
Willy Adames,4.0,200,137,San Francisco Giants,778320
Mike Yastrzemski,7.0,100,137,San Francisco Giants,778320
Brandon Marsh,1.0,900,143,Philadelphia Phillies,778313
Bryce Harper,4.0,300,143,Philadelphia Phillies,778313
J.T. Realmuto,5.0,600,143,Philadelphia Phillies,778313
Nick Castellanos,2.0,500,143,Philadelphia Phillies,778313
Alec Bohm,2.0,800,143,Philadelphia Phillies,778313
Bryson Stott,3.0,100,143,Philadelphia Phillies,778313
Kyle Schwarber,2.0,400,143,Philadelphia Phillies,778313
Max Kepler,3.0,700,143,Philadelphia Phillies,778313
Trea Turner,0.0,200,143,Philadelphia Phillies,778313
Casey Schmitt,3.0,600,137,San Francisco Giants,778313
Heliot Ramos,2.0,100,137,San Francisco Giants,778313
Tyler Fitzgerald,1.0,900,137,San Francisco Giants,778313
Patrick Bailey,0.0,800,137,San Francisco Giants,778313
Matt Chapman,3.0,400,137,San Francisco Giants,778313
Wilmer Flores,2.0,500,137,San Francisco Giants,778313
Jung Hoo Lee,4.0,300,137,San Francisco Giants,778313
Luis Matos,0.0,700,137,San Francisco Giants,778313
Willy Adames,1.0,200,137,San Francisco Giants,778313
Mike Yastrzemski,0.0,701,137,San Francisco Giants,778313
Brandon Marsh,0.0,901,143,Philadelphia Phillies,778296
Bryce Harper,6.0,200,143,Philadelphia Phillies,778296
J.T. Realmuto,1.0,500,143,Philadelphia Phillies,778296
Edmundo Sosa,1.0,700,143,Philadelphia Phillies,778296
Kody Clemens,0.0,701,143,Philadelphia Phillies,778296
Nick Castellanos,1.0,400,143,Philadelphia Phillies,778296
Alec Bohm,1.0,600,143,Philadelphia Phillies,778296
Kyle Schwarber,1.0,300,143,Philadelphia Phillies,778296
Rafael Marchán,0.0,800,143,Philadelphia Phillies,778296
Johan Rojas,2.0,900,143,Philadelphia Phillies,778296
Trea Turner,2.0,100,143,Philadelphia Phillies,778296
Heliot Ramos,3.0,500,137,San Francisco Giants,778296
Tyler Fitzgerald,6.0,900,137,San Francisco Giants,778296
Patrick Bailey,4.0,800,137,San Francisco Giants,778296
Matt Chapman,3.0,400,137,San Francisco Giants,778296
Wilmer Flores,4.0,700,137,San Francisco Giants,778296
Jung Hoo Lee,6.0,300,137,San Francisco Giants,778296
LaMonte Wade Jr.,1.0,600,137,San Francisco Giants,778296
Christian Koss,0.0,401,137,San Francisco Giants,778296
Willy Adames,3.0,200,137,San Francisco Giants,778296
Mike Yastrzemski,4.0,100,137,San Francisco Giants,778296
Bryce Harper,2.0,300,143,Philadelphia Phillies,778279
J.T. Realmuto,0.0,700,143,Philadelphia Phillies,778279
Edmundo Sosa,1.0,501,143,Philadelphia Phillies,778279
Nick Castellanos,3.0,500,143,Philadelphia Phillies,778279
Alec Bohm,2.0,800,143,Philadelphia Phillies,778279
Bryson Stott,2.0,100,143,Philadelphia Phillies,778279
Kyle Schwarber,5.0,400,143,Philadelphia Phillies,778279
Max Kepler,0.0,600,143,Philadelphia Phillies,778279
Johan Rojas,0.0,900,143,Philadelphia Phillies,778279
Trea Turner,2.0,200,143,Philadelphia Phillies,778279
Casey Schmitt,0.0,500,137,San Francisco Giants,778279
Heliot Ramos,3.0,300,137,San Francisco Giants,778279
Tyler Fitzgerald,3.0,600,137,San Francisco Giants,778279
Matt Chapman,6.0,400,137,San Francisco Giants,778279
Wilmer Flores,0.0,701,137,San Francisco Giants,778279
Jung Hoo Lee,1.0,801,137,San Francisco Giants,778279
Sam Huff,0.0,800,137,San Francisco Giants,778279
Christian Koss,1.0,900,137,San Francisco Giants,778279
Luis Matos,0.0,100,137,San Francisco Giants,778279
Willy Adames,0.0,200,137,San Francisco Giants,778279
Mike Yastrzemski,0.0,700,137,San Francisco Giants,778279
Luis Rengifo,0.0,200,108,Los Angeles Angels,778260
Zach Neto,3.0,700,108,Los Angeles Angels,778260
Jorge Soler,0.0,400,108,Los Angeles Angels,778260
Taylor Ward,0.0,100,108,Los Angeles Angels,778260
Mike Trout,0.0,300,108,Los Angeles Angels,778260
Kyren Paris,0.0,800,108,Los Angeles Angels,778260
Jo Adell,3.0,900,108,Los Angeles Angels,778260
Nolan Schanuel,2.0,600,108,Los Angeles Angels,778260
Logan O'Hoppe,0.0,500,108,Los Angeles Angels,778260
Heliot Ramos,1.0,100,137,San Francisco Giants,778260
Tyler Fitzgerald,1.0,800,137,San Francisco Giants,778260
Patrick Bailey,0.0,700,137,San Francisco Giants,778260
Matt Chapman,0.0,400,137,San Francisco Giants,778260
Wilmer Flores,0.0,500,137,San Francisco Giants,778260
Jung Hoo Lee,2.0,300,137,San Francisco Giants,778260
LaMonte Wade Jr.,0.0,900,137,San Francisco Giants,778260
Willy Adames,0.0,200,137,San Francisco Giants,778260
Mike Yastrzemski,0.0,600,137,San Francisco Giants,778260
Luis Rengifo,1.0,200,108,Los Angeles Angels,778243
Zach Neto,0.0,700,108,Los Angeles Angels,778243
Jorge Soler,1.0,400,108,Los Angeles Angels,778243
Taylor Ward,0.0,100,108,Los Angeles Angels,778243
Mike Trout,6.0,300,108,Los Angeles Angels,778243
Kyren Paris,0.0,800,108,Los Angeles Angels,778243
Jo Adell,0.0,900,108,Los Angeles Angels,778243
Nolan Schanuel,1.0,600,108,Los Angeles Angels,778243
Tim Anderson,0.0,401,108,Los Angeles Angels,778243
Logan O'Hoppe,1.0,500,108,Los Angeles Angels,778243
Heliot Ramos,0.0,500,137,San Francisco Giants,778243
Tyler Fitzgerald,0.0,900,137,San Francisco Giants,778243
Patrick Bailey,0.0,800,137,San Francisco Giants,778243
Matt Chapman,5.0,400,137,San Francisco Giants,778243
Wilmer Flores,0.0,700,137,San Francisco Giants,778243
Jung Hoo Lee,1.0,300,137,San Francisco Giants,778243
LaMonte Wade Jr.,0.0,600,137,San Francisco Giants,778243
Willy Adames,3.0,200,137,San Francisco Giants,778243
Mike Yastrzemski,2.0,100,137,San Francisco Giants,778243
Luis Rengifo,0.0,200,108,Los Angeles Angels,778232
Zach Neto,5.0,700,108,Los Angeles Angels,778232
Jorge Soler,2.0,400,108,Los Angeles Angels,778232
Taylor Ward,1.0,100,108,Los Angeles Angels,778232
Mike Trout,1.0,300,108,Los Angeles Angels,778232
Jo Adell,4.0,800,108,Los Angeles Angels,778232
Kevin Newman,1.0,601,108,Los Angeles Angels,778232
Nolan Schanuel,0.0,500,108,Los Angeles Angels,778232
Tim Anderson,1.0,900,108,Los Angeles Angels,778232
Logan O'Hoppe,1.0,600,108,Los Angeles Angels,778232
Heliot Ramos,3.0,100,137,San Francisco Giants,778232
